time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.455064	2	1	3	1030	0.0508823
0.455064	2	1	3	1030	0.0508763
0.455064	2	1	3	1030	0.0508703
0.455064	2	1	3	1030	0.0508643
0.455064	2	1	3	1030	0.0508583
0.455064	2	1	3	1030	0.0508523
0.455064	2	1	3	1030	0.0508463
0.455064	2	1	3	1030	0.0508403
0.455064	2	1	3	1030	0.0508343
0.455064	2	1	3	1030	0.0508283
0.455064	2	1	3	1030	0.0508223
0.455064	2	1	3	1030	0.0508163
0.455064	2	1	3	1030	0.0508103
0.455064	2	1	3	1030	0.0508043
0.455064	2	1	3	1030	0.0507983
0.455064	2	1	3	1030	0.0507923
0.455064	2	1	3	1030	0.0507863
0.455064	2	1	3	1030	0.0507803
0.455064	2	1	3	1030	0.0507743
0.455064	2	1	3	1030	0.0507683
0.455064	2	1	3	1030	0.0507623
0.455064	2	1	3	1030	0.0507563
0.455064	2	1	3	1030	0.0507503
0.455064	2	1	3	1030	0.0507443
0.455064	2	1	3	1030	0.0507383
0.455064	2	1	3	1030	0.0507323
0.455064	2	1	3	1030	0.0507263
0.455064	2	1	3	1030	0.0507203
0.455064	2	1	3	1030	0.0507143
0.455064	2	1	3	1030	0.0507083
0.457564	2	1	3	1030	0.0532023
0.457564	2	1	3	1030	0.0531963
0.457564	2	1	3	1030	0.0531903
0.457564	2	1	3	1030	0.0531843
0.457564	2	1	3	1030	0.0531783
0.457564	2	1	3	1030	0.0531723
0.457564	2	1	3	1030	0.0531663
0.457564	2	1	3	1030	0.0531603
0.457564	2	1	3	1030	0.0531543
0.457564	2	1	3	1030	0.0531483
0.457564	2	1	3	1030	0.0531423
0.457564	2	1	3	1030	0.0531363
0.457564	2	1	3	1030	0.0531303
0.457564	2	1	3	1030	0.0531243
0.457564	2	1	3	1030	0.0531183
0.457564	2	1	3	1030	0.0531123
0.457564	2	1	3	1030	0.0531063
0.457564	2	1	3	1030	0.0531003
0.457564	2	1	3	1030	0.0530943
0.457564	2	1	3	1030	0.0530883
0.457564	2	1	3	1030	0.0530823
0.457564	2	1	3	1030	0.0530763
0.457564	2	1	3	1030	0.0530703
0.457564	2	1	3	1030	0.0530643
0.457564	2	1	3	1030	0.0530583
0.457564	2	1	3	1030	0.0530523
0.457564	2	1	3	1030	0.0530463
0.457564	2	1	3	1030	0.0530403
0.457564	2	1	3	1030	0.0530343
0.457564	2	1	3	1030	0.0530283
0.457564	2	1	3	1030	0.0530223
0.457564	2	1	3	1030	0.0530163
0.457564	2	1	3	1030	0.0530103
0.457564	2	1	3	1030	0.0530043
0.457564	2	1	3	1030	0.0529983
0.457564	2	1	3	1030	0.0529923
0.457564	2	1	3	1030	0.0529863
0.457564	2	1	3	1030	0.0529803
0.460064	2	1	3	1030	0.0554743
0.460064	2	1	3	1030	0.0554683
0.460064	2	1	3	1030	0.0554623
0.460064	2	1	3	1030	0.0554563
0.460064	2	1	3	1030	0.0554503
0.460064	2	1	3	1030	0.0554443
0.460064	2	1	3	1030	0.0554383
0.460064	2	1	3	1030	0.0554323
0.460064	2	1	3	1030	0.0554263
0.460064	2	1	3	1030	0.0554203
0.460064	2	1	3	1030	0.0554143
0.460064	2	1	3	1030	0.0554083
0.460064	2	1	3	1030	0.0554023
0.460064	2	1	3	1030	0.0553963
0.460064	2	1	3	1030	0.0553903
0.460064	2	1	3	1030	0.0553843
0.460064	2	1	3	1030	0.0553783
0.460064	2	1	3	1030	0.0553723
0.460064	2	1	3	1030	0.0553663
0.460064	2	1	3	1030	0.0553603
0.460064	2	1	3	1030	0.0553543
0.460064	2	1	3	1030	0.0553483
0.460064	2	1	3	1030	0.0553423
0.460064	2	1	3	1030	0.0553363
0.460064	2	1	3	1030	0.0553303
0.460064	2	1	3	1030	0.0553243
0.460064	2	1	3	1030	0.0553183
0.460064	2	1	3	1030	0.0553123
0.460064	2	1	3	1030	0.0553063
0.460064	2	1	3	1030	0.0553003
0.460064	2	1	3	1030	0.0552943
0.460064	2	1	3	1030	0.0552883
0.460064	2	1	3	1030	0.0552823
0.460064	2	1	3	1030	0.0552763
0.460064	2	1	3	1030	0.0552703
0.460064	2	1	3	1030	0.0552643
0.460064	2	1	3	1030	0.0552583
0.460064	2	1	3	1030	0.0552523
0.462564	2	1	3	1030	0.0577463
0.462564	2	1	3	1030	0.0577403
0.462564	2	1	3	1030	0.0577343
0.462564	2	1	3	1030	0.0577283
0.462564	2	1	3	1030	0.0577223
0.462564	2	1	3	1030	0.0577163
0.462564	2	1	3	1030	0.0577103
0.462564	2	1	3	1030	0.0577043
0.462564	2	1	3	1030	0.0576983
0.462564	2	1	3	1030	0.0576923
0.462564	2	1	3	1030	0.0576863
0.462564	2	1	3	1030	0.0576803
0.462564	2	1	3	1030	0.0576743
0.462564	2	1	3	1030	0.0576683
0.462564	2	1	3	1030	0.0576623
0.462564	2	1	3	1030	0.0576563
0.462564	2	1	3	1030	0.0576503
0.462564	2	1	3	1030	0.0576443
0.462564	2	1	3	1030	0.0576383
0.462564	2	1	3	1030	0.0576323
0.462564	2	1	3	1030	0.0576263
0.462564	2	1	3	1030	0.0576203
0.462564	2	1	3	1030	0.0576143
0.462564	2	1	3	1030	0.0576083
0.462564	2	1	3	1030	0.0576023
0.462564	2	1	3	1030	0.0575963
0.462564	2	1	3	1030	0.0575903
0.462564	2	1	3	1030	0.0575843
0.462564	2	1	3	1030	0.0575783
0.462564	2	1	3	1030	0.0575723
0.462564	2	1	3	1030	0.0575663
0.462564	2	1	3	1030	0.0575603
0.462564	2	1	3	1030	0.0575543
0.462564	2	1	3	1030	0.0575483
0.462564	2	1	3	1030	0.0575423
0.462564	2	1	3	1030	0.0575363
0.462564	2	1	3	1030	0.0575303
0.462564	2	1	3	1030	0.0575243
0.462564	2	1	3	1030	0.0575183
0.465064	2	1	3	1030	0.0600123
0.465064	2	1	3	1030	0.0600063
0.465064	2	1	3	1030	0.0600003
0.465064	2	1	3	1030	0.0599943
0.465064	2	1	3	1030	0.0599883
0.465064	2	1	3	1030	0.0599823
0.465064	2	1	3	1030	0.0599763
0.465064	2	1	3	1030	0.0599703
0.465064	2	1	3	1030	0.0599643
0.465064	2	1	3	1030	0.0599583
0.465064	2	1	3	1030	0.0599523
0.465064	2	1	3	1030	0.0599463
0.465064	2	1	3	1030	0.0599403
0.465064	2	1	3	1030	0.0599343
0.465064	2	1	3	1030	0.0599283
0.465064	2	1	3	1030	0.0599223
0.465064	2	1	3	1030	0.0599163
0.465064	2	1	3	1030	0.0599103
0.465064	2	1	3	1030	0.0599043
0.465064	2	1	3	1030	0.0598983
0.465064	2	1	3	1030	0.0598923
0.465064	2	1	3	1030	0.0598863
0.465064	2	1	3	1030	0.0598803
0.465064	2	1	3	1030	0.0598743
0.465064	2	1	3	1030	0.0598683
0.465064	2	1	3	1030	0.0598623
0.465064	2	1	3	1030	0.0598563
0.465064	2	1	3	1030	0.0598503
0.465064	2	1	3	1030	0.0598443
0.465064	2	1	3	1030	0.0598383
0.465064	2	1	3	1030	0.0598323
0.465064	2	1	3	1030	0.0598263
0.465064	2	1	3	1030	0.0598203
0.465064	2	1	3	1030	0.0598143
0.465064	2	1	3	1030	0.0598083
0.465064	2	1	3	1030	0.0598023
0.465064	2	1	3	1030	0.0597963
0.465064	2	1	3	1030	0.0597903
0.467564	2	1	3	1030	0.0622843
0.467564	2	1	3	1030	0.0622783
0.467564	2	1	3	1030	0.0622723
0.467564	2	1	3	1030	0.0622663
0.467564	2	1	3	1030	0.0622603
0.467564	2	1	3	1030	0.0622543
0.467564	2	1	3	1030	0.0622483
0.467564	2	1	3	1030	0.0622423
0.467564	2	1	3	1030	0.0622363
0.467564	2	1	3	1030	0.0622303
0.467564	2	1	3	1030	0.0622243
0.467564	2	1	3	1030	0.0622183
0.467564	2	1	3	1030	0.0622123
0.467564	2	1	3	1030	0.0622063
0.467564	2	1	3	1030	0.0622003
0.467564	2	1	3	1030	0.0621943
0.467564	2	1	3	1030	0.0621883
0.467564	2	1	3	1030	0.0621823
0.467564	2	1	3	1030	0.0621763
0.467564	2	1	3	1030	0.0621703
0.467564	2	1	3	1030	0.0621643
0.467564	2	1	3	1030	0.0621583
0.467564	2	1	3	1030	0.0621523
0.467564	2	1	3	1030	0.0621463
0.467564	2	1	3	1030	0.0621403
0.467564	2	1	3	1030	0.0621343
0.467564	2	1	3	1030	0.0621283
0.467564	2	1	3	1030	0.0621223
0.467564	2	1	3	1030	0.0621163
0.467564	2	1	3	1030	0.0621103
0.467564	2	1	3	1030	0.0621043
0.467564	2	1	3	1030	0.0620983
0.467564	2	1	3	1030	0.0620923
0.467564	2	1	3	1030	0.0620863
0.467564	2	1	3	1030	0.0620803
0.467564	2	1	3	1030	0.0620743
0.467564	2	1	3	1030	0.0620683
0.467564	2	1	3	1030	0.0620623
0.470064	2	1	3	1030	0.0645563
0.470064	2	1	3	1030	0.0645503
0.470064	2	1	3	1030	0.0645443
0.470064	2	1	3	1030	0.0645383
0.470064	2	1	3	1030	0.0645323
0.470064	2	1	3	1030	0.0645263
0.470064	2	1	3	1030	0.0645203
0.470064	2	1	3	1030	0.0645143
0.470064	2	1	3	1030	0.0645083
0.470064	2	1	3	1030	0.0645023
0.470064	2	1	3	1030	0.0644963
0.470064	2	1	3	1030	0.0644903
0.470064	2	1	3	1030	0.0644843
0.470064	2	1	3	1030	0.0644783
0.470064	2	1	3	1030	0.0644723
0.470064	2	1	3	1030	0.0644663
0.470064	2	1	3	1030	0.0644603
0.470064	2	1	3	1030	0.0644543
0.470064	2	1	3	1030	0.0644483
0.470064	2	1	3	1030	0.0644423
0.470064	2	1	3	1030	0.0644363
0.470064	2	1	3	1030	0.0644303
0.470064	2	1	3	1030	0.0644243
0.470064	2	1	3	1030	0.0644183
0.470064	2	1	3	1030	0.0644123
0.470064	2	1	3	1030	0.0644063
0.470064	2	1	3	1030	0.0644003
0.470064	2	1	3	1030	0.0643943
0.470064	2	1	3	1030	0.0643883
0.470064	2	1	3	1030	0.0643823
0.470064	2	1	3	1030	0.0643763
0.470064	2	1	3	1030	0.0643703
0.470064	2	1	3	1030	0.0643643
0.470064	2	1	3	1030	0.0643583
0.470064	2	1	3	1030	0.0643523
0.470064	2	1	3	1030	0.0643463
0.470064	2	1	3	1030	0.0643403
0.470064	2	1	3	1030	0.0643343
0.470064	2	1	3	1030	0.0643283
0.472564	2	1	3	1030	0.0668223
0.472564	2	1	3	1030	0.0668163
0.472564	2	1	3	1030	0.0668103
0.472564	2	1	3	1030	0.0668043
0.472564	2	1	3	1030	0.0667983
0.472564	2	1	3	1030	0.0667923
0.472564	2	1	3	1030	0.0667863
0.472564	2	1	3	1030	0.0667803
0.472564	2	1	3	1030	0.0667743
0.472564	2	1	3	1030	0.0667683
0.472564	2	1	3	1030	0.0667623
0.472564	2	1	3	1030	0.0667563
0.472564	2	1	3	1030	0.0667503
0.472564	2	1	3	1030	0.0667443
0.472564	2	1	3	1030	0.0667383
0.472564	2	1	3	1030	0.0667323
0.472564	2	1	3	1030	0.0667263
0.472564	2	1	3	1030	0.0667203
0.472564	2	1	3	1030	0.0667143
0.472564	2	1	3	1030	0.0667083
0.472564	2	1	3	1030	0.0667023
0.472564	2	1	3	1030	0.0666963
0.472564	2	1	3	1030	0.0666903
0.472564	2	1	3	1030	0.0666843
0.472564	2	1	3	1030	0.0666783
0.472564	2	1	3	1030	0.0666723
0.472564	2	1	3	1030	0.0666663
0.472564	2	1	3	1030	0.0666603
0.472564	2	1	3	1030	0.0666543
0.472564	2	1	3	1030	0.0666483
0.472564	2	1	3	1030	0.0666423
0.472564	2	1	3	1030	0.0666363
0.472564	2	1	3	1030	0.0666303
0.472564	2	1	3	1030	0.0666243
0.472564	2	1	3	1030	0.0666183
0.472564	2	1	3	1030	0.0666123
0.472564	2	1	3	1030	0.0666063
0.472564	2	1	3	1030	0.0666003
0.475064	2	1	3	1030	0.0690943
0.475064	2	1	3	1030	0.0690883
0.475064	2	1	3	1030	0.0690823
0.475064	2	1	3	1030	0.0690763
0.475064	2	1	3	1030	0.0690703
0.475064	2	1	3	1030	0.0690643
0.475064	2	1	3	1030	0.0690583
0.475064	2	1	3	1030	0.0690523
0.475064	2	1	3	1030	0.0690463
0.475064	2	1	3	1030	0.0690403
0.475064	2	1	3	1030	0.0690343
0.475064	2	1	3	1030	0.0690283
0.475064	2	1	3	1030	0.0690223
0.475064	2	1	3	1030	0.0690163
0.475064	2	1	3	1030	0.0690103
0.475064	2	1	3	1030	0.0690043
0.475064	2	1	3	1030	0.0689983
0.475064	2	1	3	1030	0.0689923
0.475064	2	1	3	1030	0.0689863
0.475064	2	1	3	1030	0.0689803
0.475064	2	1	3	1030	0.0689743
0.475064	2	1	3	1030	0.0689683
0.475064	2	1	3	1030	0.0689623
0.475064	2	1	3	1030	0.0689563
0.475064	2	1	3	1030	0.0689503
0.475064	2	1	3	1030	0.0689443
0.475064	2	1	3	1030	0.0689383
0.475064	2	1	3	1030	0.0689323
0.475064	2	1	3	1030	0.0689263
0.475064	2	1	3	1030	0.0689203
0.475064	2	1	3	1030	0.0689143
0.475064	2	1	3	1030	0.0689083
0.475064	2	1	3	1030	0.0689023
0.475064	2	1	3	1030	0.0688963
0.475064	2	1	3	1030	0.0688903
0.475064	2	1	3	1030	0.0688843
0.475064	2	1	3	1030	0.0688783
0.475064	2	1	3	1030	0.0688723
0.477564	2	1	3	1030	0.0713663
0.477564	2	1	3	1030	0.0713603
0.477564	2	1	3	1030	0.0713543
0.477564	2	1	3	1030	0.0713483
0.477564	2	1	3	1030	0.0713423
0.477564	2	1	3	1030	0.0713363
0.477564	2	1	3	1030	0.0713303
0.477564	2	1	3	1030	0.0713243
0.477564	2	1	3	1030	0.0713183
0.477564	2	1	3	1030	0.0713123
0.477564	2	1	3	1030	0.0713063
0.477564	2	1	3	1030	0.0713003
0.477564	2	1	3	1030	0.0712943
0.477564	2	1	3	1030	0.0712883
0.477564	2	1	3	1030	0.0712823
0.477564	2	1	3	1030	0.0712763
0.477564	2	1	3	1030	0.0712703
0.477564	2	1	3	1030	0.0712643
0.477564	2	1	3	1030	0.0712583
0.477564	2	1	3	1030	0.0712523
0.477564	2	1	3	1030	0.0712463
0.477564	2	1	3	1030	0.0712403
0.477564	2	1	3	1030	0.0712343
0.477564	2	1	3	1030	0.0712283
0.477564	2	1	3	1030	0.0712223
0.477564	2	1	3	1030	0.0712163
0.477564	2	1	3	1030	0.0712103
0.477564	2	1	3	1030	0.0712043
0.477564	2	1	3	1030	0.0711983
0.477564	2	1	3	1030	0.0711923
0.477564	2	1	3	1030	0.0711863
0.477564	2	1	3	1030	0.0711803
0.477564	2	1	3	1030	0.0711743
0.477564	2	1	3	1030	0.0711683
0.477564	2	1	3	1030	0.0711623
0.477564	2	1	3	1030	0.0711563
0.477564	2	1	3	1030	0.0711503
0.477564	2	1	3	1030	0.0711443
0.480064	2	1	3	1030	0.0736383
0.480064	2	1	3	1030	0.0736323
0.480064	2	1	3	1030	0.0736263
0.480064	2	1	3	1030	0.0736203
0.480064	2	1	3	1030	0.0736143
0.480064	2	1	3	1030	0.0736083
0.480064	2	1	3	1030	0.0736023
0.480064	2	1	3	1030	0.0735963
0.480064	2	1	3	1030	0.0735903
0.480064	2	1	3	1030	0.0735843
0.480064	2	1	3	1030	0.0735783
0.480064	2	1	3	1030	0.0735723
0.480064	2	1	3	1030	0.0735663
0.480064	2	1	3	1030	0.0735603
0.480064	2	1	3	1030	0.0735543
0.480064	2	1	3	1030	0.0735483
0.480064	2	1	3	1030	0.0735423
0.480064	2	1	3	1030	0.0735363
0.480064	2	1	3	1030	0.0735303
0.480064	2	1	3	1030	0.0735243
0.480064	2	1	3	1030	0.0735183
0.480064	2	1	3	1030	0.0735123
0.480064	2	1	3	1030	0.0735063
0.480064	2	1	3	1030	0.0735003
0.480064	2	1	3	1030	0.0734943
0.480064	2	1	3	1030	0.0734883
0.480064	2	1	3	1030	0.0734823
0.480064	2	1	3	1030	0.0734763
0.480064	2	1	3	1030	0.0734703
0.480064	2	1	3	1030	0.0734643
0.480064	2	1	3	1030	0.0734583
0.480064	2	1	3	1030	0.0734523
0.480064	2	1	3	1030	0.0734463
0.480064	2	1	3	1030	0.0734403
0.480064	2	1	3	1030	0.0734343
0.480064	2	1	3	1030	0.0734283
0.480064	2	1	3	1030	0.0734223
0.480064	2	1	3	1030	0.0734163
0.480064	2	1	3	1030	0.0734103
0.482564	2	1	3	1030	0.0759043
0.482564	2	1	3	1030	0.0758983
0.482564	2	1	3	1030	0.0758923
0.482564	2	1	3	1030	0.0758863
0.482564	2	1	3	1030	0.0758803
0.482564	2	1	3	1030	0.0758743
0.482564	2	1	3	1030	0.0758683
0.482564	2	1	3	1030	0.0758623
0.482564	2	1	3	1030	0.0758563
0.482564	2	1	3	1030	0.0758503
0.482564	2	1	3	1030	0.0758443
0.482564	2	1	3	1030	0.0758383
0.482564	2	1	3	1030	0.0758323
0.482564	2	1	3	1030	0.0758263
0.482564	2	1	3	1030	0.0758203
0.482564	2	1	3	1030	0.0758143
0.482564	2	1	3	1030	0.0758083
0.482564	2	1	3	1030	0.0758023
0.482564	2	1	3	1030	0.0757963
0.482564	2	1	3	1030	0.0757903
0.482564	2	1	3	1030	0.0757843
0.482564	2	1	3	1030	0.0757783
0.482564	2	1	3	1030	0.0757723
0.482564	2	1	3	1030	0.0757663
0.482564	2	1	3	1030	0.0757603
0.482564	2	1	3	1030	0.0757543
0.482564	2	1	3	1030	0.0757483
0.482564	2	1	3	1030	0.0757423
0.482564	2	1	3	1030	0.0757363
0.482564	2	1	3	1030	0.0757303
0.482564	2	1	3	1030	0.0757243
0.482564	2	1	3	1030	0.0757183
0.482564	2	1	3	1030	0.0757123
0.482564	2	1	3	1030	0.0757063
0.482564	2	1	3	1030	0.0757003
0.482564	2	1	3	1030	0.0756943
0.482564	2	1	3	1030	0.0756883
0.482564	2	1	3	1030	0.0756823
0.485064	2	1	3	1030	0.0781763
0.485064	2	1	3	1030	0.0781703
0.485064	2	1	3	1030	0.0781643
0.485064	2	1	3	1030	0.0781583
0.485064	2	1	3	1030	0.0781523
0.485064	2	1	3	1030	0.0781463
0.485064	2	1	3	1030	0.0781403
0.485064	2	1	3	1030	0.0781343
0.485064	2	1	3	1030	0.0781283
0.485064	2	1	3	1030	0.0781223
0.485064	2	1	3	1030	0.0781163
0.485064	2	1	3	1030	0.0781103
0.485064	2	1	3	1030	0.0781043
0.485064	2	1	3	1030	0.0780983
0.485064	2	1	3	1030	0.0780923
0.485064	2	1	3	1030	0.0780863
0.485064	2	1	3	1030	0.0780803
0.485064	2	1	3	1030	0.0780743
0.485064	2	1	3	1030	0.0780683
0.485064	2	1	3	1030	0.0780623
0.485064	2	1	3	1030	0.0780563
0.485064	2	1	3	1030	0.0780503
0.485064	2	1	3	1030	0.0780443
0.485064	2	1	3	1030	0.0780383
0.485064	2	1	3	1030	0.0780323
0.485064	2	1	3	1030	0.0780263
0.485064	2	1	3	1030	0.0780203
0.485064	2	1	3	1030	0.0780143
0.485064	2	1	3	1030	0.0780083
0.485064	2	1	3	1030	0.0780023
0.485064	2	1	3	1030	0.0779963
0.485064	2	1	3	1030	0.0779903
0.485064	2	1	3	1030	0.0779843
0.485064	2	1	3	1030	0.0779783
0.485064	2	1	3	1030	0.0779723
0.485064	2	1	3	1030	0.0779663
0.485064	2	1	3	1030	0.0779603
0.485064	2	1	3	1030	0.0779543
0.487564	2	1	3	1030	0.0804483
0.487564	2	1	3	1030	0.0804423
0.487564	2	1	3	1030	0.0804363
0.487564	2	1	3	1030	0.0804303
0.487564	2	1	3	1030	0.0804243
0.487564	2	1	3	1030	0.0804183
0.487564	2	1	3	1030	0.0804123
0.487564	2	1	3	1030	0.0804063
0.487564	2	1	3	1030	0.0804003
0.487564	2	1	3	1030	0.0803943
0.487564	2	1	3	1030	0.0803883
0.487564	2	1	3	1030	0.0803823
0.487564	2	1	3	1030	0.0803763
0.487564	2	1	3	1030	0.0803703
0.487564	2	1	3	1030	0.0803643
0.487564	2	1	3	1030	0.0803583
0.487564	2	1	3	1030	0.0803523
0.487564	2	1	3	1030	0.0803463
0.487564	2	1	3	1030	0.0803403
0.487564	2	1	3	1030	0.0803343
0.487564	2	1	3	1030	0.0803283
0.487564	2	1	3	1030	0.0803223
0.487564	2	1	3	1030	0.0803163
0.487564	2	1	3	1030	0.0803103
0.487564	2	1	3	1030	0.0803043
0.487564	2	1	3	1030	0.0802983
0.487564	2	1	3	1030	0.0802923
0.487564	2	1	3	1030	0.0802863
0.487564	2	1	3	1030	0.0802803
0.487564	2	1	3	1030	0.0802743
0.487564	2	1	3	1030	0.0802683
0.487564	2	1	3	1030	0.0802623
0.487564	2	1	3	1030	0.0802563
0.487564	2	1	3	1030	0.0802503
0.487564	2	1	3	1030	0.0802443
0.487564	2	1	3	1030	0.0802383
0.487564	2	1	3	1030	0.0802323
0.487564	2	1	3	1030	0.0802263
0.487564	2	1	3	1030	0.0802203
0.490064	2	1	3	1030	0.0827143
0.490064	2	1	3	1030	0.0827083
0.490064	2	1	3	1030	0.0827023
0.490064	2	1	3	1030	0.0826963
0.490064	2	1	3	1030	0.0826903
0.490064	2	1	3	1030	0.0826843
0.490064	2	1	3	1030	0.0826783
0.490064	2	1	3	1030	0.0826723
0.490064	2	1	3	1030	0.0826663
0.490064	2	1	3	1030	0.0826603
0.490064	2	1	3	1030	0.0826543
0.490064	2	1	3	1030	0.0826483
0.490064	2	1	3	1030	0.0826423
0.490064	2	1	3	1030	0.0826363
0.490064	2	1	3	1030	0.0826303
0.490064	2	1	3	1030	0.0826243
0.490064	2	1	3	1030	0.0826183
0.490064	2	1	3	1030	0.0826123
0.490064	2	1	3	1030	0.0826063
0.490064	2	1	3	1030	0.0826003
0.490064	2	1	3	1030	0.0825943
0.490064	2	1	3	1030	0.0825883
0.490064	2	1	3	1030	0.0825823
0.490064	2	1	3	1030	0.0825763
0.490064	2	1	3	1030	0.0825703
0.490064	2	1	3	1030	0.0825643
0.490064	2	1	3	1030	0.0825583
0.490064	2	1	3	1030	0.0825523
0.490064	2	1	3	1030	0.0825463
0.490064	2	1	3	1030	0.0825403
0.490064	2	1	3	1030	0.0825343
0.490064	2	1	3	1030	0.0825283
0.490064	2	1	3	1030	0.0825223
0.490064	2	1	3	1030	0.0825163
0.490064	2	1	3	1030	0.0825103
0.490064	2	1	3	1030	0.0825043
0.490064	2	1	3	1030	0.0824983
0.490064	2	1	3	1030	0.0824923
0.492564	2	1	3	1030	0.0849863
0.492564	2	1	3	1030	0.0849803
0.492564	2	1	3	1030	0.0849743
0.492564	2	1	3	1030	0.0849683
0.492564	2	1	3	1030	0.0849623
0.492564	2	1	3	1030	0.0849563
0.492564	2	1	3	1030	0.0849503
0.492564	2	1	3	1030	0.0849443
0.492564	2	1	3	1030	0.0849383
0.492564	2	1	3	1030	0.0849323
0.492564	2	1	3	1030	0.0849263
0.492564	2	1	3	1030	0.0849203
0.492564	2	1	3	1030	0.0849143
0.492564	2	1	3	1030	0.0849083
0.492564	2	1	3	1030	0.0849023
0.492564	2	1	3	1030	0.0848963
0.492564	2	1	3	1030	0.0848903
0.492564	2	1	3	1030	0.0848843
0.492564	2	1	3	1030	0.0848783
0.492564	2	1	3	1030	0.0848723
0.492564	2	1	3	1030	0.0848663
0.492564	2	1	3	1030	0.0848603
0.492564	2	1	3	1030	0.0848543
0.492564	2	1	3	1030	0.0848483
0.492564	2	1	3	1030	0.0848423
0.492564	2	1	3	1030	0.0848363
0.492564	2	1	3	1030	0.0848303
0.492564	2	1	3	1030	0.0848243
0.492564	2	1	3	1030	0.0848183
0.492564	2	1	3	1030	0.0848123
0.492564	2	1	3	1030	0.0848063
0.492564	2	1	3	1030	0.0848003
0.492564	2	1	3	1030	0.0847943
0.492564	2	1	3	1030	0.0847883
0.492564	2	1	3	1030	0.0847823
0.492564	2	1	3	1030	0.0847763
0.492564	2	1	3	1030	0.0847703
0.492564	2	1	3	1030	0.0847643
0.495064	2	1	3	1030	0.0872583
0.495064	2	1	3	1030	0.0872523
0.495064	2	1	3	1030	0.0872463
0.495064	2	1	3	1030	0.0872403
0.495064	2	1	3	1030	0.0872343
0.495064	2	1	3	1030	0.0872283
0.495064	2	1	3	1030	0.0872223
0.495064	2	1	3	1030	0.0872163
0.495064	2	1	3	1030	0.0872103
0.495064	2	1	3	1030	0.0872043
0.495064	2	1	3	1030	0.0871983
0.495064	2	1	3	1030	0.0871923
0.495064	2	1	3	1030	0.0871863
0.495064	2	1	3	1030	0.0871803
0.495064	2	1	3	1030	0.0871743
0.495064	2	1	3	1030	0.0871683
0.495064	2	1	3	1030	0.0871623
0.495064	2	1	3	1030	0.0871563
0.495064	2	1	3	1030	0.0871503
0.495064	2	1	3	1030	0.0871443
0.495064	2	1	3	1030	0.0871383
0.495064	2	1	3	1030	0.0871323
0.495064	2	1	3	1030	0.0871263
0.495064	2	1	3	1030	0.0871203
0.495064	2	1	3	1030	0.0871143
0.495064	2	1	3	1030	0.0871083
0.495064	2	1	3	1030	0.0871023
0.495064	2	1	3	1030	0.0870963
0.495064	2	1	3	1030	0.0870903
0.495064	2	1	3	1030	0.0870843
0.495064	2	1	3	1030	0.0870783
0.495064	2	1	3	1030	0.0870723
0.495064	2	1	3	1030	0.0870663
0.495064	2	1	3	1030	0.0870603
0.495064	2	1	3	1030	0.0870543
0.495064	2	1	3	1030	0.0870483
0.495064	2	1	3	1030	0.0870423
0.495064	2	1	3	1030	0.0870363
0.497564	2	1	3	1030	0.0895303
0.497564	2	1	3	1030	0.0895243
0.497564	2	1	3	1030	0.0895183
0.497564	2	1	3	1030	0.0895123
0.497564	2	1	3	1030	0.0895063
0.497564	2	1	3	1030	0.0895003
0.497564	2	1	3	1030	0.0894943
0.497564	2	1	3	1030	0.0894883
0.497564	2	1	3	1030	0.0894823
0.497564	2	1	3	1030	0.0894763
0.497564	2	1	3	1030	0.0894703
0.497564	2	1	3	1030	0.0894643
0.497564	2	1	3	1030	0.0894583
0.497564	2	1	3	1030	0.0894523
0.497564	2	1	3	1030	0.0894463
0.497564	2	1	3	1030	0.0894403
0.497564	2	1	3	1030	0.0894343
0.497564	2	1	3	1030	0.0894283
0.497564	2	1	3	1030	0.0894223
0.497564	2	1	3	1030	0.0894163
0.497564	2	1	3	1030	0.0894103
0.497564	2	1	3	1030	0.0894043
0.497564	2	1	3	1030	0.0893983
0.497564	2	1	3	1030	0.0893923
0.497564	2	1	3	1030	0.0893863
0.497564	2	1	3	1030	0.0893803
0.497564	2	1	3	1030	0.0893743
0.497564	2	1	3	1030	0.0893683
0.497564	2	1	3	1030	0.0893623
0.497564	2	1	3	1030	0.0893563
0.497564	2	1	3	1030	0.0893503
0.497564	2	1	3	1030	0.0893443
0.497564	2	1	3	1030	0.0893383
0.497564	2	1	3	1030	0.0893323
0.497564	2	1	3	1030	0.0893263
0.497564	2	1	3	1030	0.0893203
0.497564	2	1	3	1030	0.0893143
0.497564	2	1	3	1030	0.0893083
0.497564	2	1	3	1030	0.0893023
